8.3283691	0.06490501	3.1495807	1066.507
8.4284668	0.06193123	3.1632898	1087.7119
8.5285645	0.064546116	3.244941	1095.0607
8.6286621	0.06443464	3.2290955	1093.6713
8.7287598	0.066562295	3.2889709	1122.3086
8.8288574	0.067394793	3.3666902	1133.7769
8.9289551	0.06934166	3.4609137	1176.193
9.0290527	0.068633951	3.429389	1167.8843
9.1291504	0.06970755	3.5192873	1191.7902
9.229248	0.07120683	3.5613079	1211.641
9.3293457	0.071000956	3.6316381	1225.4523
9.4294434	0.072235174	3.6550031	1238.9972
9.529541	0.075920522	3.7245355	1253.5708
9.6296387	0.074858442	3.645046	1208.5909
9.7297363	0.075639986	3.6865642	1248.4131
9.829834	0.0743782	3.7839949	1285.3759
9.9299316	0.075736448	3.7441516	1243.2111
10.030029	0.075899333	3.8349373	1296.1117
10.130127	0.078329325	3.8403244	1281.6926
10.230225	0.080837414	3.8931909	1307.9203
10.330322	0.07622347	3.9248624	1324.1909
10.43042	0.082457058	4.0129495	1350.786
10.530518	0.081799328	4.0585341	1371.7107
10.630615	0.083955571	3.9930527	1343.0247
10.730713	0.082108036	4.0726175	1376.7057
10.830811	0.084535092	4.134819	1396.8383
10.930908	0.085035697	4.1182542	1381.6108
11.031006	0.084191628	4.1901274	1409.3414
11.131104	0.082667664	4.2511287	1439.6801
11.231201	0.084897898	4.3128142	1447.828
11.331299	0.087018348	4.3189201	1441.9363
11.431396	0.086089544	4.3017902	1447.1472
11.531494	0.086903796	4.3886266	1467.6312
11.631592	0.090610527	4.3195534	1446.0386
11.731689	0.087430716	4.4439635	1505.3174
11.831787	0.091429502	4.3968592	1460.7196
11.931885	0.090716653	4.5418258	1531.9486
12.031982	0.0918139	4.5196419	1508.2944
12.13208	0.095692568	4.5602174	1534.4573
12.232178	0.093315899	4.6626201	1565.0051
12.332275	0.093703382	4.6290402	1559.4758
12.432373	0.096451283	4.6945152	1575.3276
12.532471	0.095261693	4.6698284	1563.0295
12.632568	0.097604476	4.7682152	1602.5022
12.732666	0.097453922	4.7010341	1577.9106
12.832764	0.096685544	4.7853103	1602.8167
12.932861	0.099148594	4.8076353	1608.5043
13.032959	0.097957969	4.8910398	1627.3312
13.133057	0.098712571	4.88659	1628.923
13.233154	0.099982172	4.9712415	1662.9694
13.333252	0.1000595	4.9539127	1661.165
13.43335	0.1005782	4.9966369	1672.0679
13.533447	0.10340466	5.074645	1696.5155
13.633545	0.10335654	5.051012	1687.8776
13.733643	0.1054519	5.1446691	1727.085
13.83374	0.10784461	5.1617641	1743.9275
13.933838	0.10662834	5.2303796	1762.9438
14.033936	0.10659008	5.226429	1754.4524
14.134033	0.10629247	5.3022451	1780.9084
14.234131	0.10985791	5.3162608	1781.8741
14.334229	0.10776214	5.3854847	1798.5165
14.434326	0.11142527	5.4440656	1820.3044
14.534424	0.11243202	5.4731002	1843.6293
14.634521	0.11182118	5.5119319	1853.3523
14.734619	0.11225165	5.5521398	1855.7328
14.834717	0.112881	5.5656614	1864.3231
14.934814	0.11475378	5.6491876	1894.7491
15.034912	0.11348546	5.5755215	1878.9313
15.13501	0.11589051	5.6855783	1914.8534
15.235107	0.11597668	5.749054	1935.9658
15.335205	0.11878654	5.7874656	1955.4529
15.435303	0.11862838	5.844296	1959.9648
15.5354	0.11938628	5.8220477	1951.616
15.635498	0.12078051	5.8950667	1968.3258
15.735596	0.11713522	5.8749051	1976.0444
15.835693	0.12122003	5.9679999	2023.1547
15.935791	0.12162021	5.9038219	1977.8821
16.035889	0.12091399	5.9710317	2008.6783
16.135986	0.12369788	6.0216417	2027.9224
16.236084	0.12267262	6.1181855	2045.1201
16.336182	0.12275139	6.0660486	2033.4532
16.436279	0.12522185	6.0885301	2039.86
16.536377	0.12594847	6.2357497	2086.635
16.636475	0.12459604	6.225244	2077.3113
16.736572	0.1284615	6.3634348	2124.1113
16.83667	0.12880476	6.3261771	2111.7578
16.936768	0.12961778	6.3131909	2104.6987
17.036865	0.12735505	6.3496838	2121.6421
17.136963	0.12886277	6.4145827	2139.2129
17.237061	0.13083389	6.4799471	2169.4929
17.337158	0.13143404	6.4791346	2170.6926
17.437256	0.13309956	6.558681	2188.7837
17.537354	0.13224335	6.5318565	2180.0513
17.637451	0.1347973	6.6320558	2218.78
17.737549	0.13399114	6.6275325	2230.3049
17.837646	0.13516648	6.6781301	2237.3264
17.937744	0.13685422	6.747602	2264.2285
18.037842	0.13747266	6.748168	2253.1309
18.137939	0.13717403	6.8661642	2293.6077
18.238037	0.13928312	6.9069524	2308.9497
18.338135	0.14165546	6.8788753	2286.0518
18.438232	0.1367956	6.8486748	2288.9866
18.53833	0.14099614	6.9277411	2318.7058
18.638428	0.14075777	6.9487429	2334.2898
18.738525	0.14121003	7.0053587	2338.0571
18.838623	0.14362907	7.048986	2356.2485
18.938721	0.14523637	7.0601287	2368.2571
19.038818	0.14245285	7.0033293	2363.8181
19.138916	0.14491491	7.0977345	2384.4495
19.239014	0.1467026	7.1033797	2370.5425
19.339111	0.14895421	7.1918263	2408.1599
19.439209	0.14674826	7.3014231	2453.8035
19.539307	0.14752425	7.3004193	2451.9526
19.639404	0.14834297	7.3387303	2467.7493
19.739502	0.14893077	7.373106	2478.5828
19.8396	0.15102489	7.3744712	2490.0498
19.939697	0.15138626	7.3990345	2487.9404
20.039795	0.15272491	7.4672475	2502.7732
20.139893	0.15355356	7.4739461	2509.5444
20.23999	0.15394886	7.5147777	2529.5271
20.340088	0.1532142	7.5498543	2537.2341
20.440186	0.1564516	7.6436644	2561.3735
20.540283	0.15754308	7.6590104	2584.2583
20.640381	0.15700032	7.6985393	2588.3582
20.740479	0.15837482	7.7263288	2611.3462
20.840576	0.16080192	7.7901611	2613.8679
20.940674	0.15812616	7.803947	2634.7803
21.040771	0.15981512	7.8215718	2631.2017
21.140869	0.15877073	7.8440638	2638.0125
21.240967	0.16213194	7.897788	2662.2083
21.341064	0.16080809	7.952774	2668.7878
21.441162	0.16399716	7.9293313	2672.7273
21.54126	0.16339475	8.0256681	2694.8435
21.641357	0.16492575	8.0717258	2705.9514
21.741455	0.16473839	8.1598558	2749.7368
21.841553	0.16520561	8.1603527	2737.1665
21.94165	0.16645361	8.1101141	2722.3574
22.041748	0.16656838	8.1462641	2749.9038
22.141846	0.16918589	8.2411642	2770.6709
22.241943	0.16812778	8.169282	2762.3423
22.342041	0.17108937	8.3308496	2798.8601
22.442139	0.16870956	8.3076172	2795.7703
22.542236	0.17075618	8.3344069	2806.2146
22.642334	0.17303747	8.3970976	2827.782
22.742432	0.17215678	8.3569183	2816.5308
22.842529	0.1723894	8.4215784	2825.7607
22.942627	0.17273122	8.4508276	2839.1406
23.042725	0.17514126	8.4651775	2866.0313
23.142822	0.17539088	8.4683046	2861.0579
23.24292	0.17663683	8.5396719	2883.9937
23.343018	0.17450081	8.5898008	2899.283
23.443115	0.17759115	8.5725164	2891.9707
23.543213	0.1796556	8.6373825	2902.9495
23.643311	0.17902872	8.6894436	2947.0344
23.743408	0.17883478	8.7451515	2965.5991
23.843506	0.1814003	8.7846346	2984.2266
23.943604	0.18364286	8.8567934	3005.8662
24.043701	0.180446	8.8105764	2981.9868
24.143799	0.18307522	8.9170971	3024.3076
24.243896	0.18587336	8.932724	3009.6538
24.343994	0.18503731	8.9625196	3029.7979
24.444092	0.18666826	8.9914103	3048.8586
24.544189	0.18486187	8.9983778	3048.7278
24.644287	0.18743953	9.0533323	3069.9978
24.744385	0.18583325	9.0907898	3062.2922
24.844482	0.18817624	9.1131382	3080.2568
24.94458	0.18725896	9.147912	3092.4434
25.044678	0.19280988	9.1812525	3097.5544
25.144775	0.18981002	9.1842899	3109.6946
25.244873	0.18902807	9.1824169	3101.0088
25.344971	0.1939318	9.3091307	3138.7498
25.445068	0.19387484	9.3157969	3151.5776
25.545166	0.19520324	9.4001637	3171.9204
25.645264	0.19429995	9.3902006	3166.0815
25.745361	0.19532254	9.4730482	3203.6189
25.845459	0.19427033	9.4872856	3206.9426
25.945557	0.19807599	9.4534931	3204.7449
26.045654	0.19725764	9.4612427	3205.082
26.145752	0.19922836	9.5803318	3237.5352
26.24585	0.19763689	9.6567678	3271.2952
26.345947	0.1983193	9.6176233	3237.6177
26.446045	0.1975902	9.7277422	3288.6902
26.546143	0.19948462	9.6829453	3280.0137
26.64624	0.2016606	9.8179035	3319.6846
26.746338	0.20414628	9.8187962	3319.4414
26.846436	0.20643595	9.8136148	3321.7195
26.946533	0.20315824	9.8432875	3326.6257
27.046631	0.20431945	9.911376	3356.0149
27.146729	0.20513082	9.9430237	3366.7078
27.246826	0.20400889	9.9974699	3384.1821
27.346924	0.20484021	9.8766356	3351.3684
27.447021	0.20844308	9.9732523	3378.5581
27.547119	0.20965935	10.0032	3396.0039
27.647217	0.20757619	10.016012	3376.7756
27.747314	0.21277361	10.100157	3414.5405
27.847412	0.2107562	10.142781	3430.7556
27.94751	0.21431284	10.22961	3459.2551
28.047607	0.20741534	10.11459	3430.7869
28.147705	0.2120406	10.223704	3457.5815
28.247803	0.21391343	10.25831	3474.5269
28.3479	0.21413124	10.255972	3474.6802
28.447998	0.2133577	10.317391	3504.2317
28.548096	0.21405904	10.34072	3506.7163
28.648193	0.21631457	10.400761	3527.1536
28.748291	0.21461682	10.495358	3559.8623
28.848389	0.21716049	10.523462	3578.1025
28.948486	0.21811932	10.559691	3578.0315
29.048584	0.21811788	10.5693	3573.3237
29.148682	0.22246893	10.577243	3597.2581
29.248779	0.22361141	10.624302	3588.1995
29.348877	0.22178163	10.719364	3620.8525
29.448975	0.22107886	10.654171	3594.0847
29.549072	0.22249196	10.694818	3617.7148
29.64917	0.22353923	10.786203	3640.0776
29.749268	0.22742906	10.826905	3674.5659
29.849365	0.22447914	10.860089	3677.0378
29.949463	0.22586638	10.857401	3674.2258
30.049561	0.2257331	10.922837	3701.1084
30.149658	0.22995977	10.992226	3721.5088
30.249756	0.22783731	11.006506	3726.1741
30.349854	0.22720817	11.059086	3730.9612
30.449951	0.22963893	11.103056	3760.9661
30.550049	0.23073721	11.058333	3740.5498
30.650146	0.23113929	11.10042	3750.4211
30.750244	0.23357889	11.205369	3797.1182
30.850342	0.23397316	11.190029	3791.4861
30.950439	0.23351739	11.161501	3793.9326
31.050537	0.23445113	11.251027	3804.2959
31.150635	0.23493816	11.283631	3829.967
31.250732	0.23810871	11.280877	3825.7844
31.35083	0.23762703	11.359344	3840.9382
31.450928	0.23741356	11.352317	3838.1221
31.551025	0.24041632	11.402873	3855.0842
31.651123	0.23869137	11.450069	3880.0432
31.751221	0.23866299	11.425091	3874.4927
31.851318	0.24103931	11.490021	3880.4241
31.951416	0.24011132	11.519315	3890.4856
32.051514	0.24105616	11.579393	3920.6343
32.151611	0.2413404	11.630193	3931.283
32.251709	0.2427315	11.669047	3956.5427
32.351807	0.24819383	11.680912	3969.1538
32.451904	0.24806713	11.721103	3981.4673
32.552002	0.24734421	11.764073	3999.9229
32.6521	0.24438384	11.841826	4024.5745
32.752197	0.24804266	11.753689	3987.0894
32.852295	0.24630536	11.904235	4035.5459
32.952393	0.24803177	11.898441	4055.2285
33.05249	0.24907801	11.967205	4066.9128
33.152588	0.24992777	11.97792	4065.1587
33.252686	0.2508395	11.996253	4078.541
33.352783	0.25066468	12.065025	4090.8674
33.452881	0.25135759	12.049423	4103.1406
33.552979	0.25304717	12.115377	4112.7227
33.653076	0.25373164	12.100222	4093.958
33.753174	0.25303936	12.207942	4138.1797
33.853271	0.25672552	12.182094	4132.5205
33.953369	0.25779232	12.187898	4138.1826
34.053467	0.25518778	12.277856	4176.2808
34.153564	0.25974798	12.237395	4150.9023
34.253662	0.2589663	12.295345	4159.2905
34.35376	0.26050794	12.345186	4179.2095
34.453857	0.2623201	12.400966	4215.6387
34.553955	0.25947157	12.389166	4212.7661
34.654053	0.25916475	12.446272	4234.3613
34.75415	0.26352403	12.476737	4237.0303
34.854248	0.26225448	12.506923	4261.1187
34.954346	0.26486787	12.552748	4252.0806
35.054443	0.2673575	12.658816	4305.7173
35.154541	0.26475269	12.615541	4280.2319
35.254639	0.26732871	12.649314	4298.2661
35.354736	0.26805884	12.72887	4332.4678
35.454834	0.26504043	12.790095	4350.979
35.554932	0.26790211	12.781499	4343.7036
35.655029	0.26884285	12.813425	4349.9492
35.755127	0.26947036	12.807047	4369.646
35.855225	0.27231327	12.910957	4388.8062
35.955322	0.27170593	12.879107	4391.9873
36.05542	0.27387056	12.974475	4417.5498
36.155518	0.27166191	12.970987	4406.2998
36.255615	0.27141407	13.024025	4437.082
36.355713	0.2747035	13.061553	4437.4624
36.455811	0.27630892	13.122692	4455.689
36.555908	0.27637678	13.154891	4486.4248
36.656006	0.27376011	13.109955	4459.8589
36.756104	0.27718014	13.19147	4499.7192
36.856201	0.27738395	13.223949	4501.9277
36.956299	0.27679512	13.245692	4512.0034
37.056396	0.27691153	13.302613	4525.4819
37.156494	0.28184843	13.326242	4539.2598
37.256592	0.28066644	13.356322	4539.688
37.356689	0.28237495	13.35129	4538.9771
37.456787	0.28104365	13.390469	4552.5205
37.556885	0.28327015	13.507889	4594.3843
37.656982	0.28504756	13.397837	4560.709
37.75708	0.2850998	13.514342	4590.458
37.857178	0.28463233	13.59845	4626.2969
37.957275	0.28752831	13.614668	4630.8105
38.057373	0.28538835	13.598199	4609.6816
38.157471	0.28754207	13.709504	4655.9399
38.257568	0.28822327	13.734697	4676.1938
38.357666	0.29154867	13.751416	4666.6113
38.457764	0.28905067	13.78832	4675.1201
38.557861	0.2903488	13.852965	4712.8423
38.657959	0.29353729	13.926765	4728.2524
38.758057	0.29204002	13.971618	4729.2173
38.858154	0.29480484	13.953609	4745.4653
38.958252	0.29472649	13.947269	4738.9043
39.05835	0.29272696	13.971322	4739.2397
39.158447	0.29558411	14.008727	4748.5703
39.258545	0.29368085	14.051364	4774.1899
39.358643	0.29675454	14.108114	4788.1221
39.45874	0.29728949	14.074628	4778.2852
39.558838	0.29857656	14.161841	4806.6406
39.658936	0.29864526	14.114188	4806.1665
39.759033	0.29986832	14.239058	4833.6123
39.859131	0.30448782	14.287014	4855.1084
39.959229	0.30170557	14.260437	4856.4253
40.059326	0.30043781	14.291669	4864.5781
40.159424	0.30486068	14.408107	4889.5874
40.259521	0.30436605	14.38162	4881.6138
40.359619	0.30373856	14.427644	4901.1621
40.459717	0.30613297	14.414884	4906.5864
40.559814	0.30632445	14.427212	4898.7861
40.659912	0.30883792	14.468199	4911.2046
40.76001	0.30539584	14.527092	4928.7886
40.860107	0.30898622	14.575341	4940.603
40.960205	0.30933237	14.590435	4945.647
41.060303	0.30955881	14.59859	4959.6162
41.1604	0.30982617	14.655044	4980.4224
41.260498	0.31294799	14.691478	4975.6211
41.360596	0.31171069	14.737488	4988.3945
41.460693	0.3131806	14.762338	5022.2871
41.560791	0.31361678	14.774814	5014.2524
41.660889	0.31338087	14.841884	5028.9585
41.760986	0.31594494	14.865754	5058.6162
41.861084	0.31736258	14.81714	5034.8394
41.961182	0.31501409	14.901251	5056.1514
42.061279	0.31839341	14.963531	5085.0977
42.161377	0.31986579	14.977105	5091.252
42.261475	0.31642395	14.954774	5080.3999
42.361572	0.3186042	15.036283	5102.2354
42.46167	0.31825498	15.049315	5108.6704
42.561768	0.32141942	15.047256	5115.4961
42.661865	0.32152286	15.065025	5119.7217
42.761963	0.32049021	15.107687	5128.3892
42.862061	0.32251438	15.167962	5153.4272
42.962158	0.32454473	15.167027	5159.7192
43.062256	0.32505703	15.189665	5165.9639
43.162354	0.32337061	15.18995	5141.645
43.262451	0.32557943	15.2559	5185.3628
43.362549	0.32579991	15.272295	5191.2236
43.462646	0.32977155	15.25669	5161.1108
43.562744	0.32643113	15.255635	5187.1499
43.662842	0.3286418	15.294629	5197.1523
43.762939	0.3279267	15.295513	5202.0684
43.863037	0.33001426	15.289459	5203.2466
43.963135	0.33145779	15.349675	5209.5913
44.063232	0.33323908	15.344213	5221.8955
44.16333	0.33553314	15.401842	5233.748
44.263428	0.33117953	15.410891	5236.9609
44.363525	0.33309841	15.411866	5220.2085
44.463623	0.33241189	15.391467	5220.9717
44.563721	0.33596072	15.412896	5223.2021
44.663818	0.33657771	15.394701	5240.1475
44.763916	0.33664829	15.491761	5266.0483
44.864014	0.33659315	15.458538	5255.5361
44.964111	0.33883819	15.540809	5268.9536
45.064209	0.34023654	15.552598	5279.7266
45.164307	0.34036461	15.563624	5290.6812
45.264404	0.33972627	15.585829	5298.2813
45.364502	0.3427473	15.600523	5304.0117
45.4646	0.34183803	15.650704	5322.0386
45.564697	0.3424314	15.702269	5338.9985
45.664795	0.3428849	15.725072	5336.5103
45.764893	0.34539175	15.709387	5340.709
45.86499	0.34537119	15.755075	5369.3911
45.965088	0.34442818	15.812156	5376.543
46.065186	0.34709635	15.833111	5389.6401
46.165283	0.34695318	15.869403	5409.7598
46.265381	0.35021409	15.901983	5405.9058
46.365479	0.34958515	15.938132	5430.8325
46.465576	0.35256791	15.981119	5448.3569
46.565674	0.35200316	15.979817	5448.2827
46.665771	0.35114962	16.014387	5444.7397
46.765869	0.35161793	16.089176	5485.2979
46.865967	0.35395059	16.01786	5452.8271
46.966064	0.3510032	16.143742	5501.1577
47.066162	0.35391378	16.181761	5516.7656
47.16626	0.35547337	16.22864	5533.3057
47.266357	0.35843989	16.262495	5535.9351
47.366455	0.35800368	16.342709	5570.3506
47.466553	0.35856536	16.354803	5577.0781
47.56665	0.35974056	16.403536	5579.9321
47.666748	0.35831669	16.413168	5590.457
47.766846	0.35882923	16.417568	5593.209
47.866943	0.36105683	16.513916	5638.2554
47.967041	0.36352035	16.510399	5628.2085
48.067139	0.36492604	16.545916	5655.3003
48.167236	0.36247021	16.505642	5633.9531
48.267334	0.36403632	16.568594	5660.7837
48.367432	0.36397874	16.563959	5654.1533
48.467529	0.36844295	16.62822	5678.2837
48.567627	0.36561441	16.542919	5662.6079
48.667725	0.36518911	16.611017	5689.0825
48.767822	0.36772618	16.665033	5695.4639
48.86792	0.36950174	16.697544	5697.0889
48.968018	0.36779261	16.678619	5701.7188
49.068115	0.36782759	16.750731	5704.4419
49.168213	0.37214062	16.811476	5727.2651
49.268311	0.37140742	16.833838	5754.7852
49.368408	0.37109748	16.811361	5739.4253
49.468506	0.37413603	16.866701	5761.624
49.568604	0.37227103	16.846384	5743.0059
49.668701	0.37441286	16.905521	5765.4087
49.768799	0.37501445	16.903311	5789.8994
49.868896	0.37571353	16.981733	5799.1846
49.968994	0.37508994	16.966751	5810.3721
50.069092	0.37804288	17.058603	5843.9146
50.169189	0.37914732	17.087996	5828.9224
50.269287	0.37809965	17.088676	5845.9702
50.369385	0.37864983	17.104254	5843.7183
50.469482	0.37909713	17.138878	5855.7603
50.56958	0.37927383	17.162802	5881.4868
50.669678	0.37964404	17.226349	5874.3691
50.769775	0.38231686	17.209213	5881.269
50.869873	0.384013	17.282627	5908.6797
50.969971	0.38514251	17.339939	5933.1006
51.070068	0.38416761	17.304327	5925.1885
51.170166	0.38448167	17.420694	5949.5386
51.270264	0.38673192	17.334347	5922.5391
51.370361	0.38858563	17.374376	5939.3208
51.470459	0.38976678	17.453468	5966.2188
51.570557	0.38864627	17.419205	5952.8525
51.670654	0.38690713	17.492243	5990.8647
51.770752	0.39087549	17.521355	6016.5239
51.87085	0.38872918	17.56386	6025.585
51.970947	0.38902327	17.564228	6018.2026
52.071045	0.39147338	17.633307	6026.4629
52.171143	0.39286512	17.649748	6049.2129
52.27124	0.39355311	17.68115	6052.6001
52.371338	0.39371127	17.693542	6054.7305
52.471436	0.39606613	17.756119	6095.96
52.571533	0.3973783	17.840181	6122.707
52.671631	0.39885825	17.84141	6130.0708
52.771729	0.39753133	17.904917	6128.771
52.871826	0.39887759	17.917051	6137.5313
52.971924	0.39906681	17.889833	6131.8179
53.072021	0.40060231	17.979366	6165.3047
53.172119	0.39986911	17.928804	6136.7681
53.272217	0.40230629	18.023354	6169.5615
53.372314	0.40104225	18.045727	6188.5864
53.472412	0.40251195	18.088329	6219.3184
53.57251	0.40307632	18.111015	6209.2524
53.672607	0.40172672	18.097097	6205.5547
53.772705	0.40590999	18.108345	6223.1372
53.872803	0.40665472	18.134893	6227.4893
53.9729	0.40896744	18.173796	6236.9634
54.072998	0.40741527	18.235172	6261.3325
54.173096	0.40704179	18.282097	6283.6523
54.273193	0.40924981	18.223572	6245.9419
54.373291	0.40970927	18.316214	6275.894
54.473389	0.40862992	18.274553	6276.6021
54.573486	0.41470474	18.327873	6301.2212
54.673584	0.4123815	18.342762	6300.3174
54.773682	0.4125374	18.354713	6298.5811
54.873779	0.41540831	18.355555	6288.7383
54.973877	0.41241255	18.441364	6329.8662
55.073975	0.41551238	18.46488	6355.7305
55.174072	0.41604158	18.532585	6362.4678
55.27417	0.4158501	18.515242	6345.436
55.374268	0.41728362	18.523373	6355.0576
55.474365	0.41759336	18.566465	6367.7651
55.574463	0.41760138	18.614603	6380.6147
55.674561	0.41987315	18.638214	6382.2998
55.774658	0.4176164	18.672451	6425.8218
55.874756	0.42171797	18.6763	6421.5088
55.974854	0.42228642	18.73456	6437.3662
56.074951	0.42227101	18.765356	6438.0625
56.175049	0.42350689	18.755106	6445.9604
56.275146	0.42268091	18.78767	6442.4214
56.375244	0.42399904	18.834335	6460.2642
56.475342	0.42725372	18.89843	6469.3027
56.575439	0.42931515	18.914173	6496.7871
56.675537	0.42622453	18.980648	6519.3481
56.775635	0.43155667	18.898727	6489.3027
56.875732	0.42963228	18.963915	6495.6079
56.97583	0.42799023	19.000216	6536.0356
57.075928	0.43113121	19.040693	6526.958
57.176025	0.43359506	19.047825	6562.999
57.276123	0.43148574	19.025494	6536.5732
57.376221	0.43230018	19.086561	6565.7822
57.476318	0.43324071	19.112057	6553.1475
57.576416	0.43369523	19.139723	6575.1606
57.676514	0.43564865	19.167246	6607.0352
57.776611	0.43459669	19.135725	6579.6567
57.876709	0.43746078	19.251341	6611.9189
57.976807	0.43574077	19.281107	6637.2607
58.076904	0.43848497	19.265244	6614.4409
58.177002	0.43686825	19.284378	6643.021
58.2771	0.43902034	19.314461	6653.6572
58.377197	0.44069695	19.395418	6683.7715
58.477295	0.44116691	19.380999	6673.269
58.577393	0.44271335	19.423555	6683.1577
58.67749	0.44142276	19.435438	6700.5713
58.777588	0.44253665	19.455276	6700.4028
58.877686	0.44426718	19.507439	6712.1455
58.977783	0.4443585	19.563858	6737.126
59.077881	0.44515026	19.515331	6731.7466
59.177979	0.44535697	19.570412	6738.7583
59.278076	0.44592851	19.527969	6735.3574
59.378174	0.44477493	19.568186	6747.4258
59.478271	0.45005625	19.642828	6754.9668
59.578369	0.45008978	19.684391	6773.6338
59.678467	0.44894871	19.663185	6774.3892
59.778564	0.4506132	19.700214	6774.7422
59.878662	0.4496733	19.719341	6814.9985
59.97876	0.45293269	19.770275	6825.9727
60.078857	0.4525193	19.78858	6813.6553
60.178955	0.45210898	19.777546	6815.1025
60.279053	0.4527005	19.845373	6845.6519
60.37915	0.45337611	19.908236	6878.835
60.479248	0.45758331	19.945711	6885.8965
60.579346	0.45448282	19.959295	6889.8267
60.679443	0.45966566	20.026997	6910.2271
60.779541	0.45689061	19.952627	6895.7217
60.879639	0.45557103	20.020077	6922.8135
60.979736	0.45953938	20.093182	6935.3174
61.079834	0.4585104	20.041704	6934.1558
61.179932	0.46004182	20.104059	6958.1699
61.280029	0.45962021	20.076691	6950.7749
61.380127	0.46286705	20.124144	6982.0352
61.480225	0.46110535	20.172417	6988.0454
61.580322	0.46077874	20.199518	6998.8418
61.68042	0.46405664	20.199739	7009.6226
61.780518	0.46635577	20.263681	7015.5923
61.880615	0.46456465	20.288218	7023.0122
61.980713	0.46788451	20.344702	7047.0024
62.080811	0.46494082	20.368605	7064.8813
62.180908	0.46930921	20.346027	7054.5571
62.281006	0.46868458	20.366365	7050.5068
62.381104	0.46887976	20.420567	7077.2451
62.481201	0.470992	20.483616	7104.7622
62.581299	0.47195899	20.472235	7115.2305
62.681396	0.47094303	20.541597	7128.8242
